=== Regression Results ===
R² (Train): 0.2287
R² (Test): 0.0118
RMSE (Train): 4.6440
RMSE (Test): 5.2910

=== Feature Coefficients ===
                                    Feature  Coefficient  Abs_Coefficient
             onehot__suburb_north balgowlah    -2.445873         2.445873
               onehot__route_variant_855-41    -2.446807         2.446807
               onehot__route_variant_289-13    -2.446994         2.446994
               onehot__route_variant_1367-5    -2.447545         2.447545
              onehot__route_variant_3511-19    -2.447800         2.447800
              onehot__route_variant_3172-23    -2.448404         2.448404
               onehot__route_variant_582-13    -2.451542         2.451542
              onehot__route_variant_t75-236    -2.451642         2.451642
               onehot__route_variant_961-11    -2.453288         2.453288
               onehot__route_variant_504-31    -2.453926         2.453926
               onehot__route_variant_431-72    -2.458277         2.458277
               onehot__route_variant_691-31    -2.461661         2.461661
              onehot__route_variant_635-147    -2.461939         2.461939
              onehot__route_variant_8528-22    -2.462381         2.462381
              onehot__route_variant_756-231    -2.463184         2.463184
              onehot__route_variant_651-350    -2.463356         2.463356
               onehot__route_variant_135-38    -2.463545         2.463545
              onehot__route_variant_804-606    -2.466477         2.466477
               onehot__route_variant_280-21    -2.467347         2.467347
               onehot__route_variant_819-80    -2.467361         2.467361
               onehot__route_variant_265-51    -2.467435         2.467435
                onehot__route_variant_260-5    -2.467918         2.467918
              onehot__route_variant_3583-17    -2.469179         2.469179
               onehot__route_variant_525-51    -2.470466         2.470466
               onehot__route_variant_685-51    -2.471389         2.471389
                onehot__route_variant_479-1    -2.471690         2.471690
                onehot__route_variant_572-2    -2.475398         2.475398
               onehot__route_variant_706-21    -2.475951         2.475951
              onehot__route_variant_621-377    -2.476316         2.476316
               onehot__route_variant_491-26    -2.478323         2.478323
               onehot__route_variant_393-10    -2.478707         2.478707
                onehot__route_variant_238-7    -2.479017         2.479017
              onehot__route_variant_651-348    -2.479578         2.479578
               onehot__route_variant_645s-4    -2.480661         2.480661
               onehot__route_variant_911-18    -2.481183         2.481183
               onehot__route_variant_s629-2    -2.482139         2.482139
               onehot__route_variant_178-10    -2.485744         2.485744
               onehot__route_variant_245-33    -2.491016         2.491016
                onehot__route_variant_749-5    -2.492524         2.492524
           onehot__route_variant_6575-20098    -2.495565         2.495565
               onehot__route_variant_907-22    -2.496176         2.496176
                onehot__route_variant_902-3    -2.497900         2.497900
              onehot__route_variant_607x-63    -2.498067         2.498067
               onehot__route_variant_t65-73    -2.498283         2.498283
                onehot__route_variant_905-3    -2.499025         2.499025
                 onehot__route_variant_1u-2    -2.500552         2.500552
               onehot__route_variant_626n-1    -2.500631         2.500631
               onehot__route_variant_722n-2    -2.500750         2.500750
               onehot__route_variant_962-41    -2.503800         2.503800
               onehot__route_variant_674e-1    -2.504144         2.504144
              onehot__route_variant_t63-206    -2.504185         2.504185
               onehot__route_variant_khs1-2    -2.506028         2.506028
                 onehot__suburb_sandy point    -2.507171         2.507171
               onehot__route_variant_916-10    -2.509729         2.509729
                onehot__route_variant_913-6    -2.509938         2.509938
           onehot__route_variant_2663-32112    -2.510821         2.510821
                 onehot__route_variant_31-3    -2.513835         2.513835
               onehot__route_variant_36-102    -2.515124         2.515124
               onehot__route_variant_713n-1    -2.515318         2.515318
               onehot__route_variant_455-38    -2.516460         2.516460
               onehot__route_variant_695-30    -2.516773         2.516773
               onehot__route_variant_1021-1    -2.519471         2.519471
                onehot__route_variant_892-5    -2.521949         2.521949
               onehot__route_variant_185-18    -2.525114         2.525114
               onehot__route_variant_156-10    -2.525489         2.525489
               onehot__route_variant_293-18    -2.526848         2.526848
               onehot__route_variant_l78-17    -2.527800         2.527800
             onehot__route_variant_103503-2    -2.527989         2.527989
               onehot__route_variant_303-51    -2.528375         2.528375
               onehot__route_variant_969-17    -2.531043         2.531043
               onehot__route_variant_t71-73    -2.532968         2.532968
              onehot__route_variant_675a-61    -2.533009         2.533009
               onehot__route_variant_609-31    -2.533088         2.533088
               onehot__route_variant_2193-4    -2.534682         2.534682
                onehot__route_variant_911-6    -2.534784         2.534784
                onehot__route_variant_244-8    -2.534790         2.534790
              onehot__suburb_south maitland    -2.535287         2.535287
              onehot__route_variant_t64-200    -2.535794         2.535794
               onehot__route_variant_ish4-1    -2.536419         2.536419
               onehot__route_variant_270-58    -2.537247         2.537247
                onehot__route_variant_942-5    -2.538429         2.538429
              onehot__route_variant_3140-20    -2.540778         2.540778
                onehot__route_variant_111-1    -2.542979         2.542979
              onehot__route_variant_3552-18    -2.543068         2.543068
               onehot__route_variant_ahs2-2    -2.544749         2.544749
                onehot__route_variant_723-3    -2.544894         2.544894
               onehot__route_variant_523-13    -2.546057         2.546057
              onehot__route_variant_6200-12    -2.546186         2.546186
               onehot__route_variant_gss3-2    -2.546314         2.546314
                onehot__route_variant_227-8    -2.546685         2.546685
                onehot__route_variant_976-5    -2.546766         2.546766
           onehot__route_variant_6523-46065    -2.550123         2.550123
                onehot__route_variant_760-6    -2.552674         2.552674
                onehot__route_variant_876-5    -2.555471         2.555471
               onehot__route_variant_464-20    -2.555744         2.555744
               onehot__route_variant_sac2-2    -2.557340         2.557340
                onehot__route_variant_e36-6    -2.558916         2.558916
               onehot__route_variant_184-10    -2.558932         2.558932
              onehot__route_variant_m60-203    -2.559776         2.559776
               onehot__route_variant_671s-1    -2.560110         2.560110
               onehot__route_variant_586-13    -2.561390         2.561390
               onehot__route_variant_711-98    -2.563459         2.563459
               onehot__route_variant_225-11    -2.563610         2.563610
               onehot__route_variant_7516-9    -2.564009         2.564009
             onehot__route_variant_610x-434    -2.567156         2.567156
              onehot__route_variant_507-151    -2.567167         2.567167
               onehot__route_variant_1423-8    -2.570224         2.570224
               onehot__route_variant_586s-1    -2.570557         2.570557
               onehot__route_variant_462-15    -2.572412         2.572412
               onehot__route_variant_819-75    -2.575229         2.575229
              onehot__route_variant_816-111    -2.576648         2.576648
                 onehot__route_variant_9a-1    -2.578359         2.578359
              onehot__route_variant_8018-19    -2.580088         2.580088
               onehot__route_variant_isc1-2    -2.580649         2.580649
            onehot__route_variant_2117-8098    -2.581759         2.581759
              onehot__route_variant_254-105    -2.582200         2.582200
              onehot__route_variant_9052-13    -2.582309         2.582309
               onehot__route_variant_8002-1    -2.583302         2.583302
              onehot__route_variant_604-121    -2.584534         2.584534
              onehot__route_variant_685h-54    -2.586011         2.586011
                      onehot__suburb_otford    -2.586033         2.586033
                 onehot__route_variant_53-1    -2.586033         2.586033
              onehot__route_variant_301-111    -2.586555         2.586555
               onehot__route_variant_50-138    -2.587678         2.587678
                onehot__route_variant_17a-3    -2.588927         2.588927
           onehot__route_variant_2653-24086    -2.589506         2.589506
                onehot__route_variant_236-4    -2.589995         2.589995
                onehot__route_variant_194-2    -2.590596         2.590596
                onehot__route_variant_712-3    -2.590969         2.590969
               onehot__route_variant_s105-2    -2.591433         2.591433
                onehot__route_variant_790-9    -2.591620         2.591620
               onehot__route_variant_905-10    -2.592190         2.592190
                onehot__route_variant_205-9    -2.592973         2.592973
               onehot__route_variant_728n-1    -2.595915         2.595915
                onehot__route_variant_282-3    -2.596801         2.596801
           onehot__route_variant_5617-13009    -2.597201         2.597201
               onehot__route_variant_642-44    -2.597494         2.597494
              onehot__route_variant_2573-15    -2.599790         2.599790
              onehot__route_variant_nc3pm-1    -2.600175         2.600175
               onehot__route_variant_225-17    -2.600229         2.600229
               onehot__route_variant_649w-1    -2.604963         2.604963
               onehot__route_variant_142-14    -2.605535         2.605535
               onehot__route_variant_533-13    -2.605599         2.605599
                onehot__route_variant_955-5    -2.606574         2.606574
               onehot__route_variant_541-12    -2.607632         2.607632
                onehot__route_variant_892-1    -2.607644         2.607644
              onehot__route_variant_267-316    -2.608231         2.608231
               onehot__route_variant_373-88    -2.610219         2.610219
              onehot__route_variant_3110-13    -2.611731         2.611731
                onehot__route_variant_248-9    -2.612087         2.612087
              onehot__route_variant_613x-43    -2.612713         2.612713
               onehot__route_variant_851-18    -2.614521         2.614521
               onehot__route_variant_6513-1    -2.614811         2.614811
              onehot__route_variant_207-139    -2.617851         2.617851
           onehot__route_variant_2038-61074    -2.618554         2.618554
               onehot__route_variant_592-11    -2.619545         2.619545
               onehot__route_variant_609-43    -2.621368         2.621368
               onehot__route_variant_5032-1    -2.622500         2.622500
               onehot__route_variant_533-18    -2.622845         2.622845
                onehot__route_variant_732-1    -2.623516         2.623516
               onehot__route_variant_706-16    -2.623710         2.623710
               onehot__route_variant_629n-2    -2.624460         2.624460
                onehot__route_variant_901-6    -2.624542         2.624542
               onehot__route_variant_565-12    -2.627181         2.627181
               onehot__route_variant_967-20    -2.627242         2.627242
              onehot__route_variant_604-115    -2.629382         2.629382
               onehot__route_variant_196-11    -2.631002         2.631002
               onehot__route_variant_s807-2    -2.631543         2.631543
               onehot__route_variant_302-34    -2.631553         2.631553
                onehot__route_variant_962-4    -2.633128         2.633128
               onehot__route_variant_179-58    -2.636061         2.636061
               onehot__route_variant_967-22    -2.638753         2.638753
               onehot__route_variant_185-10    -2.640453         2.640453
            onehot__route_variant_2528-4134    -2.641258         2.641258
               onehot__route_variant_265-54    -2.643527         2.643527
              onehot__route_variant_9810-12    -2.644579         2.644579
               onehot__route_variant_968-20    -2.645274         2.645274
               onehot__route_variant_201-10    -2.645345         2.645345
               onehot__route_variant_775-40    -2.651943         2.651943
               onehot__route_variant_135-40    -2.652320         2.652320
               onehot__route_variant_8513-7    -2.653552         2.653552
                onehot__route_variant_l87-9    -2.654237         2.654237
              onehot__route_variant_2538-19    -2.654515         2.654515
               onehot__route_variant_36-127    -2.656151         2.656151
               onehot__route_variant_2412-4    -2.658056         2.658056
              onehot__route_variant_610-365    -2.661505         2.661505
               onehot__route_variant_396-62    -2.662345         2.662345
              onehot__route_variant_195s1-1    -2.663279         2.663279
               onehot__route_variant_991-21    -2.663770         2.663770
                onehot__route_variant_130-4    -2.665298         2.665298
                onehot__route_variant_558-7    -2.666733         2.666733
               onehot__route_variant_246-41    -2.666962         2.666962
           onehot__route_variant_2523-76062    -2.667277         2.667277
               onehot__route_variant_350-30    -2.669219         2.669219
               onehot__route_variant_m52-50    -2.669427         2.669427
              onehot__route_variant_9306-13    -2.672560         2.672560
           onehot__route_variant_4651-36016    -2.674560         2.674560
                 onehot__route_variant_38-3    -2.676743         2.676743
           onehot__route_variant_6539-65126    -2.677659         2.677659
                onehot__route_variant_562-1    -2.680213         2.680213
               onehot__route_variant_444-28    -2.683655         2.683655
               onehot__route_variant_79-187    -2.684163         2.684163
                onehot__route_variant_er1-2    -2.685126         2.685126
              onehot__suburb_newcastle east    -2.690789         2.690789
                onehot__route_variant_32-68    -2.694240         2.694240
               onehot__route_variant_stt2-3    -2.698622         2.698622
                     onehot__suburb_eraring    -2.699771         2.699771
               onehot__route_variant_6489-3    -2.699771         2.699771
              onehot__route_variant_m91-114    -2.700516         2.700516
               onehot__route_variant_749n-1    -2.701854         2.701854
               onehot__route_variant_m54-14    -2.703683         2.703683
              onehot__route_variant_637-340    -2.706529         2.706529
               onehot__route_variant_t65-71    -2.707251         2.707251
               onehot__route_variant_79-232    -2.707450         2.707450
               onehot__route_variant_156-13    -2.708066         2.708066
               onehot__route_variant_458-35    -2.711777         2.711777
                onehot__route_variant_942-3    -2.712132         2.712132
           onehot__route_variant_6058-48052    -2.717366         2.717366
              onehot__route_variant_8527-11    -2.723949         2.723949
              onehot__route_variant_254-136    -2.725871         2.725871
               onehot__route_variant_906-10    -2.726239         2.726239
               onehot__route_variant_8512-4    -2.728218         2.728218
               onehot__route_variant_8611-2    -2.728735         2.728735
               onehot__route_variant_308-36    -2.730392         2.730392
                       onehot__suburb_dural    -2.735433         2.735433
              onehot__route_variant_3579-17    -2.735433         2.735433
              onehot__route_variant_2381-12    -2.742679         2.742679
                    onehot__suburb_ebenezer    -2.745494         2.745494
               onehot__route_variant_400-72    -2.747795         2.747795
               onehot__route_variant_184-53    -2.748863         2.748863
              onehot__route_variant_690k-84    -2.749239         2.749239
               onehot__route_variant_228-13    -2.749486         2.749486
               onehot__route_variant_706-18    -2.749574         2.749574
                onehot__route_variant_130-2    -2.749734         2.749734
               onehot__route_variant_811-48    -2.749853         2.749853
               onehot__route_variant_169-40    -2.751421         2.751421
                onehot__route_variant_582-2    -2.757499         2.757499
               onehot__route_variant_962-45    -2.757750         2.757750
               onehot__route_variant_207-92    -2.758856         2.758856
               onehot__route_variant_415-44    -2.759351         2.759351
               onehot__route_variant_229-14    -2.759557         2.759557
              onehot__route_variant_711-109    -2.764331         2.764331
              onehot__route_variant_t64-199    -2.764545         2.764545
               onehot__route_variant_1016-1    -2.764778         2.764778
                 onehot__route_variant_s1-5    -2.765933         2.765933
               onehot__route_variant_5545-1    -2.767651         2.767651
              onehot__route_variant_650x-24    -2.770559         2.770559
               onehot__route_variant_ahs1-1    -2.771548         2.771548
               onehot__route_variant_155-30    -2.772504         2.772504
               onehot__route_variant_972-16    -2.777745         2.777745
                onehot__route_variant_582-4    -2.780457         2.780457
                onehot__route_variant_975-2    -2.784541         2.784541
              onehot__route_variant_518-112    -2.786114         2.786114
               onehot__route_variant_100-19    -2.786179         2.786179
                onehot__route_variant_970-4    -2.786966         2.786966
           onehot__route_variant_5519-14031    -2.788516         2.788516
              onehot__route_variant_301-105    -2.791088         2.791088
               onehot__route_variant_698-33    -2.792049         2.792049
             onehot__route_variant_102902-1    -2.792136         2.792136
               onehot__route_variant_322-27    -2.792845         2.792845
              onehot__route_variant_t66-109    -2.795010         2.795010
              onehot__route_variant_t60-156    -2.796987         2.796987
               onehot__route_variant_406-20    -2.799093         2.799093
               onehot__route_variant_7009-8    -2.799706         2.799706
               onehot__route_variant_455-46    -2.803510         2.803510
               onehot__route_variant_1301-6    -2.810314         2.810314
               onehot__route_variant_633n-2    -2.816669         2.816669
           onehot__route_variant_5054-64033    -2.816680         2.816680
              onehot__route_variant_m91-135    -2.817974         2.817974
               onehot__route_variant_6562-1    -2.822924         2.822924
                  onehot__suburb_ellis lane    -2.822924         2.822924
               onehot__route_variant_90-153    -2.823819         2.823819
               onehot__route_variant_795-36    -2.825891         2.825891
              onehot__route_variant_8520-10    -2.828212         2.828212
               onehot__route_variant_641-47    -2.829087         2.829087
                onehot__route_variant_133-6    -2.829232         2.829232
               onehot__route_variant_245-23    -2.829545         2.829545
               onehot__route_variant_618x-3    -2.831029         2.831029
               onehot__route_variant_185-60    -2.831418         2.831418
               onehot__route_variant_3647-5    -2.831791         2.831791
           onehot__route_variant_2541-66151    -2.833874         2.833874
              onehot__route_variant_254-129    -2.833878         2.833878
               onehot__route_variant_143-11    -2.836424         2.836424
              onehot__route_variant_801-110    -2.839158         2.839158
              onehot__route_variant_626-110    -2.839981         2.839981
                onehot__route_variant_841-1    -2.841598         2.841598
              onehot__route_variant_3579-19    -2.842675         2.842675
                onehot__route_variant_708-7    -2.846224         2.846224
           onehot__route_variant_2044-37063    -2.846974         2.846974
                onehot__route_variant_232-1    -2.848191         2.848191
                   onehot__suburb_yowie bay    -2.848598         2.848598
              onehot__route_variant_2067-29    -2.848932         2.848932
              onehot__route_variant_254-133    -2.850562         2.850562
                onehot__route_variant_33-12    -2.850659         2.850659
                 onehot__route_variant_19-2    -2.855062         2.855062
               onehot__route_variant_6260-7    -2.855544         2.855544
               onehot__route_variant_228-12    -2.856589         2.856589
               onehot__route_variant_991-24    -2.857488         2.857488
                onehot__route_variant_67-81    -2.863005         2.863005
               onehot__route_variant_786n-1    -2.867171         2.867171
                onehot__suburb_mount hunter    -2.868841         2.868841
              onehot__route_variant_nc4pm-1    -2.869729         2.869729
                onehot__route_variant_706-2    -2.870208         2.870208
              onehot__route_variant_380-102    -2.871968         2.871968
               onehot__route_variant_m90-36    -2.874638         2.874638
               onehot__route_variant_458-28    -2.875984         2.875984
               onehot__route_variant_795-26    -2.876210         2.876210
               onehot__route_variant_8047-1    -2.876249         2.876249
               onehot__route_variant_3131-9    -2.877699         2.877699
                onehot__route_variant_278-1    -2.877755         2.877755
            onehot__route_variant_2574-3060    -2.881461         2.881461
               onehot__route_variant_7008-8    -2.882329         2.882329
                onehot__route_variant_132-6    -2.883415         2.883415
               onehot__route_variant_446-76    -2.886850         2.886850
           onehot__route_variant_5541-76027    -2.887700         2.887700
               onehot__route_variant_305-11    -2.888749         2.888749
           onehot__route_variant_2158-30059    -2.891920         2.891920
               onehot__route_variant_m52-18    -2.892927         2.892927
              onehot__route_variant_t63-216    -2.893248         2.893248
                onehot__route_variant_196-7    -2.893769         2.893769
               onehot__route_variant_m90-40    -2.893952         2.893952
                onehot__route_variant_871-7    -2.895188         2.895188
              onehot__route_variant_9502-12    -2.895495         2.895495
               onehot__route_variant_2063-1    -2.897649         2.897649
               onehot__route_variant_kw14-2    -2.897768         2.897768
                onehot__route_variant_565-7    -2.899198         2.899198
              onehot__route_variant_2063-11    -2.901160         2.901160
                  onehot__route_variant_4-6    -2.904915         2.904915
               onehot__route_variant_944-58    -2.905541         2.905541
               onehot__route_variant_2552-9    -2.910251         2.910251
              onehot__route_variant_806-245    -2.912430         2.912430
               onehot__route_variant_ish9-2    -2.913062         2.913062
               onehot__route_variant_l85-40    -2.913823         2.913823
                onehot__route_variant_kw7-1    -2.915684         2.915684
               onehot__route_variant_183-27    -2.915991         2.915991
              onehot__route_variant_805-271    -2.916328         2.916328
               onehot__route_variant_155-37    -2.917215         2.917215
               onehot__route_variant_208-69    -2.917349         2.917349
               onehot__route_variant_446-75    -2.919864         2.919864
             onehot__route_variant_690p-103    -2.920755         2.920755
               onehot__route_variant_98-198    -2.921669         2.921669
               onehot__route_variant_634w-1    -2.923149         2.923149
               onehot__route_variant_565-10    -2.923302         2.923302
               onehot__route_variant_3578-8    -2.923556         2.923556
                 onehot__route_variant_80-1    -2.925895         2.925895
               onehot__route_variant_8521-4    -2.927972         2.927972
              onehot__route_variant_3119-19    -2.928020         2.928020
              onehot__route_variant_808-287    -2.930087         2.930087
               onehot__route_variant_202-23    -2.939811         2.939811
           onehot__route_variant_6528-86027    -2.944894         2.944894
               onehot__route_variant_689-40    -2.947334         2.947334
               onehot__route_variant_t61-89    -2.949097         2.949097
                 onehot__route_variant_65-4    -2.950272         2.950272
                     onehot__suburb_caddens    -2.953324         2.953324
              onehot__route_variant_2553-17    -2.955130         2.955130
               onehot__route_variant_5549-1    -2.956716         2.956716
              onehot__route_variant_3615-11    -2.958811         2.958811
               onehot__route_variant_257-34    -2.958966         2.958966
              onehot__route_variant_616x-97    -2.961343         2.961343
              onehot__route_variant_603-332    -2.961557         2.961557
               onehot__route_variant_m92-38    -2.965794         2.965794
               onehot__route_variant_1004-1    -2.966498         2.966498
              onehot__route_variant_625-195    -2.966566         2.966566
              onehot__route_variant_757-216    -2.967066         2.967066
              onehot__route_variant_610-364    -2.968064         2.968064
                onehot__route_variant_904-8    -2.968148         2.968148
               onehot__route_variant_s084-1    -2.968455         2.968455
               onehot__route_variant_s505-1    -2.969760         2.969760
                onehot__route_variant_855-9    -2.970014         2.970014
              onehot__route_variant_207-133    -2.970483         2.970483
              onehot__route_variant_6246-15    -2.972883         2.972883
               onehot__route_variant_644-69    -2.976043         2.976043
               onehot__route_variant_903-14    -2.976910         2.976910
                onehot__route_variant_23-23    -2.979444         2.979444
               onehot__route_variant_521-19    -2.979909         2.979909
               onehot__route_variant_611n-3    -2.980216         2.980216
           onehot__route_variant_4146-19014    -2.980249         2.980249
               onehot__route_variant_1372-5    -2.986683         2.986683
               onehot__route_variant_8006-1    -2.989492         2.989492
               onehot__route_variant_m52-65    -2.990742         2.990742
           onehot__route_variant_2677-24088    -2.991232         2.991232
                onehot__route_variant_282-7    -2.994686         2.994686
               onehot__route_variant_190-19    -2.996075         2.996075
               onehot__route_variant_890c-2    -2.998078         2.998078
                onehot__route_variant_967-8    -3.000747         3.000747
              onehot__route_variant_3167-14    -3.000841         3.000841
                onehot__route_variant_s8-16    -3.001160         3.001160
                onehot__route_variant_851-5    -3.001339         3.001339
              onehot__route_variant_816-106    -3.001885         3.001885
              onehot__route_variant_617x-89    -3.002977         3.002977
               onehot__route_variant_l94-40    -3.005260         3.005260
                onehot__route_variant_76-16    -3.005732         3.005732
               onehot__route_variant_896-27    -3.006316         3.006316
              onehot__route_variant_635-162    -3.006700         3.006700
               onehot__route_variant_619-98    -3.008665         3.008665
           onehot__route_variant_6510-65134    -3.010092         3.010092
               onehot__route_variant_180-23    -3.013527         3.013527
              onehot__route_variant_195/6-2    -3.014967         3.014967
                 onehot__route_variant_30-2    -3.015870         3.015870
              onehot__route_variant_t64-197    -3.016243         3.016243
                onehot__route_variant_55-89    -3.016985         3.016985
              onehot__route_variant_621-369    -3.017349         3.017349
               onehot__route_variant_184-54    -3.021075         3.021075
               onehot__route_variant_466-53    -3.021113         3.021113
               onehot__route_variant_492-38    -3.021701         3.021701
              onehot__route_variant_610-367    -3.023008         3.023008
              onehot__route_variant_638-308    -3.026196         3.026196
                onehot__route_variant_495-4    -3.026246         3.026246
              onehot__route_variant_619-102    -3.026321         3.026321
               onehot__route_variant_184-23    -3.027813         3.027813
               onehot__route_variant_l85-62    -3.028219         3.028219
                onehot__route_variant_243-2    -3.036657         3.036657
              onehot__route_variant_637-328    -3.037895         3.037895
               onehot__route_variant_641-46    -3.038307         3.038307
              onehot__route_variant_247-118    -3.039602         3.039602
              onehot__route_variant_600-180    -3.039641         3.039641
              onehot__route_variant_254-103    -3.042329         3.042329
               onehot__route_variant_905-26    -3.042541         3.042541
               onehot__route_variant_873-10    -3.043285         3.043285
               onehot__route_variant_6211-3    -3.045570         3.045570
               onehot__route_variant_230-20    -3.047624         3.047624
                onehot__route_variant_40-23    -3.047846         3.047846
               onehot__route_variant_477-23    -3.055975         3.055975
               onehot__route_variant_627e-2    -3.058992         3.058992
               onehot__route_variant_466-56    -3.059403         3.059403
                 onehot__route_variant_s3-3    -3.060323         3.060323
              onehot__route_variant_290-132    -3.061138         3.061138
              onehot__route_variant_804-584    -3.062460         3.062460
                onehot__route_variant_80-86    -3.067799         3.067799
                onehot__route_variant_552-7    -3.069886         3.069886
              onehot__suburb_north rothbury    -3.070153         3.070153
              onehot__route_variant_392-110    -3.070541         3.070541
               onehot__route_variant_257-39    -3.071682         3.071682
              onehot__route_variant_3599-26    -3.072439         3.072439
              onehot__route_variant_690p-78    -3.072878         3.072878
               onehot__route_variant_e87-20    -3.075120         3.075120
               onehot__route_variant_609-39    -3.077132         3.077132
               onehot__route_variant_s402-1    -3.077811         3.077811
                onehot__route_variant_916-4    -3.080324         3.080324
               onehot__route_variant_ish7-2    -3.080692         3.080692
               onehot__route_variant_dhs2-1    -3.082074         3.082074
                   onehot__suburb_bringelly    -3.082325         3.082325
               onehot__route_variant_64-252    -3.084635         3.084635
               onehot__route_variant_628-16    -3.085156         3.085156
               onehot__route_variant_osh4-1    -3.085772         3.085772
               onehot__route_variant_9301-9    -3.086948         3.086948
               onehot__route_variant_963-23    -3.088539         3.088539
               onehot__route_variant_m91-89    -3.088750         3.088750
                onehot__route_variant_909-7    -3.091189         3.091189
              onehot__route_variant_3158-14    -3.092080         3.092080
               onehot__route_variant_515-45    -3.092913         3.092913
               onehot__route_variant_618x-4    -3.096338         3.096338
              onehot__route_variant_7504-10    -3.097858         3.097858
                onehot__route_variant_190-9    -3.098086         3.098086
                 onehot__suburb_alison 2259    -3.098647         3.098647
               onehot__route_variant_9563-9    -3.101881         3.101881
                onehot__route_variant_755-6    -3.102299         3.102299
              onehot__route_variant_947-909    -3.102963         3.102963
              onehot__route_variant_651-329    -3.106963         3.106963
               onehot__route_variant_348-12    -3.107616         3.107616
              onehot__route_variant_632-330    -3.110562         3.110562
               onehot__route_variant_225-12    -3.113512         3.113512
              onehot__route_variant_3103-24    -3.114783         3.114783
               onehot__route_variant_275-46    -3.116202         3.116202
              onehot__route_variant_3528-19    -3.117708         3.117708
               onehot__route_variant_545-87    -3.121380         3.121380
             onehot__route_variant_610x-454    -3.124210         3.124210
               onehot__route_variant_815-56    -3.125478         3.125478
               onehot__route_variant_230-26    -3.126917         3.126917
              onehot__route_variant_m60-202    -3.128130         3.128130
               onehot__route_variant_2051-8    -3.128874         3.128874
                onehot__route_variant_899-1    -3.128896         3.128896
           onehot__route_variant_5609-12026    -3.129878         3.129878
               onehot__route_variant_6652-5    -3.135566         3.135566
                onehot__route_variant_182-1    -3.139019         3.139019
              onehot__route_variant_2576-17    -3.140085         3.140085
              onehot__route_variant_3128-22    -3.140717         3.140717
               onehot__route_variant_654e-1    -3.148447         3.148447
               onehot__route_variant_228-11    -3.149350         3.149350
               onehot__route_variant_679n-1    -3.150824         3.150824
                onehot__route_variant_er4-1    -3.154101         3.154101
               onehot__route_variant_203-16    -3.158964         3.158964
              onehot__route_variant_607x-62    -3.161003         3.161003
              onehot__route_variant_9054-18    -3.161947         3.161947
                onehot__route_variant_963-8    -3.165463         3.165463
              onehot__route_variant_2598-14    -3.166347         3.166347
                onehot__route_variant_242-1    -3.168014         3.168014
               onehot__route_variant_900-50    -3.168748         3.168748
               onehot__route_variant_184-29    -3.169373         3.169373
               onehot__route_variant_978-24    -3.175579         3.175579
               onehot__route_variant_263-37    -3.177861         3.177861
               onehot__route_variant_246-42    -3.185652         3.185652
               onehot__route_variant_8701-7    -3.188071         3.188071
               onehot__route_variant_m91-79    -3.189489         3.189489
              onehot__route_variant_450-235    -3.190010         3.190010
              onehot__route_variant_2590-28    -3.196000         3.196000
               onehot__route_variant_s376-1    -3.197580         3.197580
              onehot__route_variant_603-327    -3.197827         3.197827
                onehot__route_variant_797-4    -3.201559         3.201559
               onehot__route_variant_9530-6    -3.203082         3.203082
               onehot__route_variant_730n-1    -3.203701         3.203701
               onehot__route_variant_643n-3    -3.204259         3.204259
              onehot__route_variant_753-249    -3.210005         3.210005
              onehot__route_variant_2520-18    -3.214036         3.214036
               onehot__route_variant_s754-1    -3.216909         3.216909
               onehot__route_variant_tps1-1    -3.217154         3.217154
              onehot__route_variant_621-360    -3.217662         3.217662
                onehot__route_variant_kw3-2    -3.219579         3.219579
                onehot__route_variant_22a-1    -3.223878         3.223878
              onehot__route_variant_610-368    -3.227196         3.227196
               onehot__route_variant_698n-1    -3.228645         3.228645
               onehot__route_variant_t80-76    -3.230035         3.230035
               onehot__route_variant_715-63    -3.231136         3.231136
                onehot__route_variant_987-3    -3.233926         3.233926
              onehot__route_variant_t60-142    -3.235511         3.235511
               onehot__route_variant_823-39    -3.237912         3.237912
               onehot__route_variant_whs6-2    -3.239093         3.239093
              onehot__route_variant_3177-10    -3.240550         3.240550
                onehot__route_variant_784-7    -3.241793         3.241793
           onehot__route_variant_5107-21011    -3.242104         3.242104
               onehot__route_variant_8021-4    -3.249471         3.249471
              onehot__route_variant_2555-22    -3.249611         3.249611
               onehot__route_variant_130-36    -3.254012         3.254012
               onehot__route_variant_446-77    -3.255323         3.255323
              onehot__route_variant_651-333    -3.257829         3.257829
               onehot__route_variant_s619-2    -3.259046         3.259046
              onehot__route_variant_t60-154    -3.259417         3.259417
               onehot__route_variant_136-47    -3.260378         3.260378
               onehot__route_variant_872-18    -3.266152         3.266152
              onehot__route_variant_t63-215    -3.267026         3.267026
                onehot__route_variant_25c-1    -3.269002         3.269002
               onehot__route_variant_819-92    -3.271603         3.271603
               onehot__route_variant_6545-1    -3.278768         3.278768
               onehot__route_variant_s247-1    -3.281603         3.281603
               onehot__route_variant_682-35    -3.283264         3.283264
               onehot__route_variant_582-10    -3.293847         3.293847
               onehot__route_variant_6230-3    -3.295214         3.295214
              onehot__route_variant_3163-17    -3.298133         3.298133
                       onehot__suburb_greta    -3.301360         3.301360
               onehot__route_variant_962-44    -3.304501         3.304501
                onehot__route_variant_880-6    -3.310043         3.310043
               onehot__route_variant_780s-1    -3.310239         3.310239
               onehot__route_variant_208-35    -3.310429         3.310429
               onehot__route_variant_967-14    -3.311108         3.311108
