=== Regression Results ===
R² (Train): 0.4292
R² (Test): -0.0170
RMSE (Train): 13.9432
RMSE (Test): 37.8120

=== Feature Coefficients ===
                             Feature  Coefficient  Abs_Coefficient
                            route_15    -0.006018         0.006018
                          route_8024    -0.006016         0.006016
               route_variant_8024-17    -0.006016         0.006016
                transit_stop_2750315    -0.006015         0.006015
                route_variant_689-43    -0.006015         0.006015
                transit_stop_2148127    -0.006014         0.006014
                route_variant_811-54    -0.006012         0.006012
                transit_stop_2145463    -0.006012         0.006012
                 transit_stop_256029    -0.006012         0.006012
                route_variant_m90-50    -0.006010         0.006010
                 transit_stop_212160    -0.006007         0.006007
                transit_stop_2170446     0.006006         0.006006
                 route_variant_886-1    -0.006003         0.006003
                route_variant_6613-4     0.006003         0.006003
                          route_6613     0.006003         0.006003
                transit_stop_2263243     0.006003         0.006003
                route_variant_870-28     0.006003         0.006003
                 transit_stop_216714     0.006003         0.006003
                route_variant_723-25     0.005998         0.005998
                route_variant_3022-1    -0.005996         0.005996
                 transit_stop_256430    -0.005996         0.005996
                          route_3022    -0.005996         0.005996
                            route_64    -0.005993         0.005993
                          route_2573    -0.005992         0.005992
                transit_stop_2323105    -0.005992         0.005992
                route_variant_2573-5    -0.005992         0.005992
                 transit_stop_219224     0.005990         0.005990
                 transit_stop_256740    -0.005989         0.005989
                 transit_stop_213739    -0.005987         0.005987
                 transit_stop_226314    -0.005985         0.005985
            transit_stop_sequence_93    -0.005981         0.005981
           transit_stop_sequence_151    -0.005980         0.005980
                 transit_stop_250214    -0.005980         0.005980
               suburb_fairfield west    -0.005980         0.005980
                transit_stop_2765272     0.005979         0.005979
                transit_stop_2155352     0.005977         0.005977
                route_variant_98-105    -0.005976         0.005976
                transit_stop_2262125    -0.005976         0.005976
                transit_stop_2168180    -0.005974         0.005974
                route_variant_853-10    -0.005974         0.005974
                transit_stop_2168100     0.005970         0.005970
                 transit_stop_252936     0.005964         0.005964
                 route_variant_222-7    -0.005962         0.005962
                route_variant_962-44     0.005959         0.005959
                transit_stop_2170459    -0.005957         0.005957
                transit_stop_2096115     0.005951         0.005951
                 transit_stop_250244     0.005950         0.005950
               route_variant_621-379     0.005949         0.005949
                 transit_stop_225723     0.005944         0.005944
                 route_variant_57-74     0.005944         0.005944
                 route_variant_922-2     0.005943         0.005943
                 transit_stop_216146    -0.005943         0.005943
                 transit_stop_256727    -0.005942         0.005942
                transit_stop_2221104    -0.005938         0.005938
                transit_stop_2200370     0.005934         0.005934
                transit_stop_2250419    -0.005932         0.005932
                 route_variant_109-1    -0.005930         0.005930
                           route_109    -0.005930         0.005930
                 transit_stop_208688    -0.005930         0.005930
                route_variant_536-18    -0.005928         0.005928
                transit_stop_2000419    -0.005928         0.005928
                            route_41    -0.005926         0.005926
                 transit_stop_201096     0.005924         0.005924
                      suburb_st ives    -0.005914         0.005914
                route_variant_s730-1    -0.005914         0.005914
                          route_s730    -0.005914         0.005914
                transit_stop_2260511    -0.005914         0.005914
                 route_variant_24-38    -0.005910         0.005910
                           route_758     0.005910         0.005910
            route_variant_6003-65131     0.005907         0.005907
                          route_6003     0.005907         0.005907
                 transit_stop_276371     0.005907         0.005907
                 transit_stop_277791     0.005905         0.005905
                           route_858    -0.005905         0.005905
               route_variant_820-100    -0.005904         0.005904
                          route_772w     0.005904         0.005904
                route_variant_772w-1     0.005904         0.005904
                transit_stop_2030132    -0.005903         0.005903
               route_variant_745-162     0.005902         0.005902
                route_variant_sps3-1     0.005902         0.005902
                          route_sps3     0.005902         0.005902
                 transit_stop_252965     0.005902         0.005902
                 transit_stop_256422     0.005898         0.005898
                 transit_stop_208723     0.005896         0.005896
                transit_stop_2212152     0.005895         0.005895
                transit_stop_2567202    -0.005894         0.005894
                 route_variant_869-5    -0.005893         0.005893
                 transit_stop_207084     0.005892         0.005892
                 transit_stop_219774     0.005892         0.005892
                 transit_stop_221113    -0.005888         0.005888
                route_variant_130-13    -0.005888         0.005888
                 transit_stop_230219    -0.005888         0.005888
                 transit_stop_226169    -0.005887         0.005887
                transit_stop_2566127     0.005881         0.005881
                   suburb_nelson bay    -0.005879         0.005879
                   depot_helensburgh    -0.005877         0.005877
               route_variant_600-179     0.005875         0.005875
                transit_stop_2075130    -0.005870         0.005870
                 transit_stop_230225    -0.005870         0.005870
                           route_829    -0.005867         0.005867
                 route_variant_829-4    -0.005867         0.005867
                  suburb_whitebridge    -0.005867         0.005867
                transit_stop_2290263    -0.005867         0.005867
                transit_stop_2260464    -0.005862         0.005862
                          route_6060    -0.005860         0.005860
            route_variant_6060-65132    -0.005860         0.005860
                transit_stop_2770113    -0.005860         0.005860
                 transit_stop_223443     0.005853         0.005853
            transit_stop_sequence_80    -0.005853         0.005853
                 transit_stop_210184     0.005853         0.005853
                 transit_stop_226317    -0.005848         0.005848
                 transit_stop_210379     0.005848         0.005848
                 transit_stop_206972    -0.005847         0.005847
                transit_stop_2164232    -0.005846         0.005846
               route_variant_808-289    -0.005846         0.005846
                transit_stop_2088173    -0.005844         0.005844
                          route_2140    -0.005843         0.005843
                transit_stop_2153190    -0.005843         0.005843
               route_variant_2140-12    -0.005843         0.005843
                 transit_stop_204723    -0.005842         0.005842
                     suburb_westmead    -0.005840         0.005840
                transit_stop_2195119    -0.005839         0.005839
                transit_stop_2323338    -0.005838         0.005838
                route_variant_e88-39    -0.005837         0.005837
                transit_stop_2107122    -0.005837         0.005837
                           route_e88    -0.005837         0.005837
                 transit_stop_216036    -0.005836         0.005836
                 route_variant_225-4    -0.005833         0.005833
                    suburb_girraween     0.005833         0.005833
                route_variant_961-19    -0.005832         0.005832
                 route_variant_34-12    -0.005832         0.005832
                route_variant_972-17     0.005827         0.005827
                 transit_stop_222472     0.005827         0.005827
              suburb_sylvania waters     0.005827         0.005827
                transit_stop_2154387    -0.005825         0.005825
                route_variant_644-71    -0.005825         0.005825
               route_variant_675c-74    -0.005824         0.005824
                 transit_stop_275615    -0.005824         0.005824
                    suburb_clarendon    -0.005824         0.005824
                transit_stop_2770611     0.005821         0.005821
                 transit_stop_206514    -0.005816         0.005816
                 transit_stop_228486    -0.005814         0.005814
                 transit_stop_230036     0.005814         0.005814
                route_variant_179-21     0.005814         0.005814
             route_variant_2152-7163     0.005813         0.005813
                          route_2152     0.005813         0.005813
                transit_stop_2259255     0.005813         0.005813
                route_variant_270-76    -0.005812         0.005812
                transit_stop_2075127    -0.005809         0.005809
                 transit_stop_222413     0.005806         0.005806
                transit_stop_2126118    -0.005805         0.005805
                      suburb_miranda     0.005805         0.005805
                          route_8066    -0.005804         0.005804
                 transit_stop_207335    -0.005804         0.005804
                route_variant_8066-1    -0.005804         0.005804
                 route_variant_969-3    -0.005797         0.005797
                           route_279    -0.005796         0.005796
                 transit_stop_276746     0.005794         0.005794
                 transit_stop_274756    -0.005793         0.005793
                 transit_stop_210025    -0.005792         0.005792
                  route_variant_76-4    -0.005792         0.005792
                transit_stop_2170559     0.005787         0.005787
                 transit_stop_214670     0.005783         0.005783
                route_variant_309-95    -0.005782         0.005782
                transit_stop_2137125    -0.005780         0.005780
                route_variant_t70-57     0.005778         0.005778
                 transit_stop_209446     0.005777         0.005777
                           route_850    -0.005777         0.005777
                route_variant_865-16    -0.005776         0.005776
                transit_stop_2170424    -0.005776         0.005776
                 transit_stop_226191     0.005775         0.005775
                 transit_stop_222036    -0.005774         0.005774
                          route_1262    -0.005770         0.005770
                route_variant_1262-5    -0.005770         0.005770
                transit_stop_2324191    -0.005770         0.005770
                transit_stop_2261270     0.005766         0.005766
                transit_stop_2750448     0.005766         0.005766
                route_variant_363-18    -0.005762         0.005762
                   suburb_sans souci     0.005762         0.005762
                  suburb_kiama downs    -0.005760         0.005760
                          route_685h     0.005754         0.005754
                transit_stop_2176302    -0.005754         0.005754
                route_variant_870-26    -0.005750         0.005750
                 transit_stop_256640    -0.005750         0.005750
               route_variant_9071-13     0.005750         0.005750
                transit_stop_2176297     0.005750         0.005750
                          route_9071     0.005750         0.005750
                transit_stop_2250437     0.005749         0.005749
                transit_stop_2076189    -0.005747         0.005747
                 transit_stop_226337    -0.005744         0.005744
                route_variant_230-20    -0.005742         0.005742
                 route_variant_852-5    -0.005741         0.005741
                transit_stop_2171191    -0.005741         0.005741
                transit_stop_2154111    -0.005736         0.005736
                 transit_stop_232016    -0.005734         0.005734
            transit_stop_sequence_13     0.005729         0.005729
                route_variant_m10-32    -0.005726         0.005726
                 transit_stop_276122    -0.005725         0.005725
                 transit_stop_222342    -0.005723         0.005723
                route_variant_230-43    -0.005721         0.005721
               route_variant_752-113    -0.005719         0.005719
                    suburb_roselands    -0.005718         0.005718
                 transit_stop_250040    -0.005712         0.005712
                transit_stop_2560535     0.005711         0.005711
                 route_variant_886-2     0.005711         0.005711
                route_variant_207-88    -0.005710         0.005710
                 route_variant_160-1    -0.005707         0.005707
                 transit_stop_216016    -0.005707         0.005707
                 transit_stop_212811     0.005701         0.005701
                 transit_stop_206658    -0.005698         0.005698
                transit_stop_2259202    -0.005697         0.005697
                           route_l94    -0.005694         0.005694
                           route_227    -0.005694         0.005694
                 route_variant_452-2     0.005692         0.005692
               route_variant_805-283    -0.005692         0.005692
                            route_40    -0.005692         0.005692
                 transit_stop_206733    -0.005692         0.005692
                transit_stop_2170400    -0.005688         0.005688
                route_variant_827-45    -0.005686         0.005686
                transit_stop_2177100    -0.005686         0.005686
                 transit_stop_213139     0.005686         0.005686
               route_variant_3127-15     0.005686         0.005686
                          route_3127     0.005686         0.005686
                 transit_stop_229225    -0.005685         0.005685
          suburb_farmborough heights    -0.005683         0.005683
                 transit_stop_276329     0.005683         0.005683
                route_variant_476-32    -0.005682         0.005682
                 transit_stop_221979    -0.005682         0.005682
                 transit_stop_250060    -0.005682         0.005682
                transit_stop_2170774     0.005680         0.005680
           transit_stop_sequence_122     0.005676         0.005676
                 transit_stop_204613     0.005667         0.005667
                route_variant_580w-1     0.005667         0.005667
                          route_580w     0.005667         0.005667
                           route_759    -0.005663         0.005663
                 route_variant_888-4     0.005662         0.005662
                transit_stop_2560365     0.005662         0.005662
                 route_variant_63-81    -0.005659         0.005659
                transit_stop_2251218    -0.005659         0.005659
                 transit_stop_206559    -0.005654         0.005654
                           route_696    -0.005653         0.005653
                 transit_stop_278083    -0.005653         0.005653
                 route_variant_696-6    -0.005653         0.005653
                 transit_stop_216413    -0.005651         0.005651
                 suburb_horsley park    -0.005651         0.005651
                transit_stop_2148224    -0.005651         0.005651
                suburb_south windsor    -0.005648         0.005648
                       suburb_bangor    -0.005647         0.005647
                 transit_stop_226196     0.005647         0.005647
                transit_stop_2077209    -0.005646         0.005646
                      suburb_austral     0.005645         0.005645
                route_variant_855-25     0.005645         0.005645
                transit_stop_2171243     0.005645         0.005645
                 transit_stop_221114     0.005644         0.005644
                          route_9089     0.005644         0.005644
                 transit_stop_207139     0.005644         0.005644
                route_variant_9089-1     0.005644         0.005644
                 transit_stop_228470     0.005638         0.005638
              suburb_raymond terrace    -0.005636         0.005636
                  suburb_broadmeadow    -0.005627         0.005627
                transit_stop_2259245     0.005627         0.005627
                transit_stop_2257229    -0.005620         0.005620
                route_variant_64-260    -0.005620         0.005620
                transit_stop_2073157    -0.005619         0.005619
                 transit_stop_251956     0.005616         0.005616
                 transit_stop_221443     0.005616         0.005616
                transit_stop_2207248    -0.005606         0.005606
                  suburb_tanilba bay     0.005603         0.005603
                transit_stop_2164283     0.005594         0.005594
                transit_stop_2223101     0.005594         0.005594
                           route_752    -0.005593         0.005593
               suburb_huntleys point     0.005593         0.005593
                route_variant_208-68    -0.005592         0.005592
                 transit_stop_206019    -0.005592         0.005592
                 route_variant_904-1     0.005584         0.005584
                route_variant_79-185    -0.005582         0.005582
                 transit_stop_225937    -0.005582         0.005582
                transit_stop_2320198    -0.005580         0.005580
                 route_variant_442-9     0.005578         0.005578
                depot_smeaton grange    -0.005573         0.005573
                transit_stop_2259676     0.005567         0.005567
                 route_variant_25-88     0.005567         0.005567
                  suburb_glen alpine    -0.005565         0.005565
                          route_690k    -0.005558         0.005558
                            route_97     0.005558         0.005558
                transit_stop_2145337    -0.005557         0.005557
                 route_variant_160-4     0.005556         0.005556
                 transit_stop_202161    -0.005555         0.005555
                route_variant_8307-1    -0.005553         0.005553
                          route_8307    -0.005553         0.005553
                transit_stop_2780173    -0.005553         0.005553
                 transit_stop_206935    -0.005547         0.005547
                 route_variant_97-84     0.005542         0.005542
                transit_stop_2259291     0.005542         0.005542
                route_variant_s739-1     0.005541         0.005541
                          route_s739     0.005541         0.005541
                transit_stop_2259598     0.005541         0.005541
                transit_stop_2126103    -0.005541         0.005541
                transit_stop_2113219    -0.005540         0.005540
                 transit_stop_228796     0.005538         0.005538
                 transit_stop_278544    -0.005538         0.005538
                 transit_stop_225046     0.005538         0.005538
                transit_stop_2096101     0.005537         0.005537
                 transit_stop_214722    -0.005534         0.005534
                transit_stop_2141144    -0.005531         0.005531
                route_variant_925-19    -0.005531         0.005531
                           route_226     0.005531         0.005531
                 transit_stop_207674    -0.005531         0.005531
                 transit_stop_203217    -0.005531         0.005531
                 route_variant_163-3     0.005529         0.005529
                           route_163     0.005529         0.005529
                 transit_stop_229566    -0.005527         0.005527
                           route_138    -0.005527         0.005527
                route_variant_138-34    -0.005527         0.005527
                 transit_stop_250049    -0.005522         0.005522
                transit_stop_2770247    -0.005520         0.005520
                route_variant_661-14     0.005520         0.005520
                transit_stop_2141259     0.005519         0.005519
               route_variant_m91-131     0.005518         0.005518
               route_variant_181-130    -0.005516         0.005516
                transit_stop_2086102    -0.005513         0.005513
                transit_stop_2304255     0.005511         0.005511
                transit_stop_2135118     0.005508         0.005508
                transit_stop_2259816    -0.005507         0.005507
            route_variant_2700-27069    -0.005507         0.005507
                          route_2700    -0.005507         0.005507
                           route_786    -0.005506         0.005506
                 transit_stop_275023    -0.005504         0.005504
                route_variant_770-27    -0.005504         0.005504
                 transit_stop_226267     0.005501         0.005501
                route_variant_92-104     0.005501         0.005501
                route_variant_l38-18     0.005501         0.005501
                 transit_stop_204522     0.005501         0.005501
                route_variant_m41-23     0.005500         0.005500
                    suburb_denistone     0.005498         0.005498
                transit_stop_2114141     0.005498         0.005498
                route_variant_515-24     0.005498         0.005498
                  route_variant_15-4    -0.005497         0.005497
                 transit_stop_250878    -0.005497         0.005497
                suburb_morisset park    -0.005495         0.005495
                 transit_stop_226428    -0.005495         0.005495
                route_variant_279-33    -0.005495         0.005495
                 transit_stop_252811    -0.005494         0.005494
                 transit_stop_203935     0.005493         0.005493
                transit_stop_2261388    -0.005492         0.005492
                 transit_stop_201095    -0.005483         0.005483
               route_variant_t75-225    -0.005483         0.005483
                route_variant_883k-9    -0.005477         0.005477
                transit_stop_2560310    -0.005477         0.005477
                          route_9808     0.005476         0.005476
                route_variant_9808-6     0.005476         0.005476
                 transit_stop_203451    -0.005474         0.005474
                   suburb_smithfield     0.005473         0.005473
                route_variant_680-16    -0.005467         0.005467
                 transit_stop_275452    -0.005467         0.005467
                           route_680    -0.005467         0.005467
               suburb_north richmond    -0.005467         0.005467
                transit_stop_2074117    -0.005459         0.005459
                 suburb_niagara park    -0.005458         0.005458
                route_variant_8630-3    -0.005458         0.005458
                 transit_stop_277815    -0.005458         0.005458
                          route_8630    -0.005458         0.005458
                 route_variant_678-9    -0.005456         0.005456
                           route_678    -0.005456         0.005456
                      depot_morisset    -0.005453         0.005453
                route_variant_136-41    -0.005450         0.005450
                route_variant_431-65     0.005442         0.005442
                 transit_stop_200818     0.005440         0.005440
                 transit_stop_221235    -0.005439         0.005439
                           route_797    -0.005425         0.005425
                route_variant_l85-63    -0.005423         0.005423
                 transit_stop_221787     0.005422         0.005422
                transit_stop_2289161     0.005421         0.005421
               suburb_east lindfield    -0.005421         0.005421
                 transit_stop_202656    -0.005418         0.005418
                 transit_stop_202112     0.005412         0.005412
                  depot_terrey hills     0.005410         0.005410
                transit_stop_2145518    -0.005406         0.005406
               route_variant_705-183    -0.005406         0.005406
                 transit_stop_222220     0.005404         0.005404
                transit_stop_2259871    -0.005403         0.005403
                route_variant_766n-1    -0.005399         0.005399
                          route_766n    -0.005399         0.005399
                route_variant_226-21    -0.005398         0.005398
                           route_609    -0.005397         0.005397
            route_variant_4515-28057    -0.005396         0.005396
                          route_4515    -0.005396         0.005396
                 transit_stop_256439     0.005392         0.005392
            route_variant_5088-64034    -0.005389         0.005389
                          route_5088    -0.005389         0.005389
                 transit_stop_275652    -0.005389         0.005389
                transit_stop_2290214    -0.005386         0.005386
                transit_stop_2750451     0.005378         0.005378
                route_variant_706-10    -0.005375         0.005375
                transit_stop_2171373     0.005373         0.005373
                route_variant_854-15     0.005373         0.005373
                 route_variant_579-1    -0.005371         0.005371
                           route_907    -0.005368         0.005368
               route_variant_t64-193    -0.005366         0.005366
                transit_stop_2066227    -0.005362         0.005362
                transit_stop_2100156     0.005359         0.005359
                 suburb_oxford falls     0.005359         0.005359
                           route_211     0.005359         0.005359
                 route_variant_211-2     0.005359         0.005359
              suburb_willoughby east    -0.005355         0.005355
                transit_stop_2164317    -0.005352         0.005352
                      suburb_malabar     0.005352         0.005352
               route_variant_800-202    -0.005349         0.005349
                transit_stop_2145605    -0.005349         0.005349
                 transit_stop_217699    -0.005345         0.005345
                  route_variant_24-5     0.005344         0.005344
               route_variant_813-330    -0.005343         0.005343
                 transit_stop_203418    -0.005338         0.005338
                           route_x77    -0.005338         0.005338
                 route_variant_x77-8    -0.005338         0.005338
                route_variant_691-50    -0.005337         0.005337
                 transit_stop_277419    -0.005337         0.005337
               route_variant_908-928    -0.005334         0.005334
                 transit_stop_202918     0.005333         0.005333
                transit_stop_2148327    -0.005327         0.005327
                transit_stop_2760216    -0.005323         0.005323
                 transit_stop_216644    -0.005322         0.005322
                transit_stop_2315111     0.005322         0.005322
                transit_stop_2763128     0.005319         0.005319
                 transit_stop_225773     0.005317         0.005317
                route_variant_136-17    -0.005310         0.005310
                 transit_stop_204125     0.005308         0.005308
                           route_168    -0.005306         0.005306
                 transit_stop_222713    -0.005305         0.005305
                    suburb_lindfield    -0.005301         0.005301
                route_variant_412-63    -0.005291         0.005291
                 transit_stop_204816    -0.005291         0.005291
                 transit_stop_277047    -0.005285         0.005285
                transit_stop_2113141    -0.005283         0.005283
                 transit_stop_219237     0.005274         0.005274
                transit_stop_2747131    -0.005269         0.005269
              suburb_north balgowlah    -0.005265         0.005265
                route_variant_132-17    -0.005265         0.005265
                 transit_stop_209372    -0.005265         0.005265
                 transit_stop_251924    -0.005264         0.005264
                 route_variant_871-5    -0.005263         0.005263
                transit_stop_2145520    -0.005262         0.005262
                 transit_stop_203570    -0.005258         0.005258
                 transit_stop_252945    -0.005254         0.005254
                    suburb_blackwall    -0.005249         0.005249
                route_variant_487-42    -0.005243         0.005243
                route_variant_386-12    -0.005240         0.005240
                 transit_stop_202919    -0.005240         0.005240
                 transit_stop_217647     0.005239         0.005239
                 route_variant_943-5    -0.005238         0.005238
                route_variant_617n-2    -0.005233         0.005233
                          route_617n    -0.005233         0.005233
                transit_stop_2135185    -0.005233         0.005233
                 route_variant_892-5    -0.005231         0.005231
                transit_stop_2567118    -0.005231         0.005231
                route_variant_785-17     0.005229         0.005229
                route_variant_t71-76    -0.005228         0.005228
                           route_179    -0.005228         0.005228
                            route_43     0.005226         0.005226
                 route_variant_923-8    -0.005224         0.005224
                 transit_stop_221840    -0.005223         0.005223
                            route_52    -0.005222         0.005222
                suburb_beverly hills    -0.005222         0.005222
            transit_stop_sequence_29    -0.005219         0.005219
                transit_stop_2168144     0.005219         0.005219
                 transit_stop_277424    -0.005217         0.005217
              suburb_mount riverview    -0.005217         0.005217
                route_variant_799-21     0.005215         0.005215
                 transit_stop_207516    -0.005213         0.005213
                 transit_stop_209022     0.005213         0.005213
                           route_804    -0.005208         0.005208
                 transit_stop_227816     0.005208         0.005208
                 transit_stop_230323     0.005205         0.005205
                 transit_stop_202227    -0.005205         0.005205
                route_variant_104-30    -0.005204         0.005204
                transit_stop_2304154    -0.005204         0.005204
                transit_stop_2148201     0.005203         0.005203
                 transit_stop_203421     0.005203         0.005203
                transit_stop_2290363    -0.005198         0.005198
                transit_stop_2323103    -0.005198         0.005198
                   suburb_charmhaven    -0.005198         0.005198
                 transit_stop_208742    -0.005198         0.005198
                route_variant_534-44     0.005197         0.005197
                 transit_stop_208818    -0.005194         0.005194
                transit_stop_2000434     0.005194         0.005194
                 transit_stop_204436    -0.005192         0.005192
                route_variant_m90-71     0.005191         0.005191
                 transit_stop_222969     0.005187         0.005187
                           route_133    -0.005186         0.005186
                route_variant_64-214     0.005185         0.005185
              suburb_kincumber south     0.005185         0.005185
                transit_stop_2251332     0.005185         0.005185
                transit_stop_2234167    -0.005183         0.005183
               route_variant_260-128    -0.005179         0.005179
                 transit_stop_229917    -0.005179         0.005179
               route_variant_t66-102     0.005179         0.005179
                     suburb_bellbird    -0.005176         0.005176
                transit_stop_2763105    -0.005172         0.005172
                 transit_stop_221952    -0.005169         0.005169
                route_variant_476-31    -0.005169         0.005169
                 route_variant_940-1     0.005164         0.005164
                           route_137    -0.005161         0.005161
                            route_20    -0.005159         0.005159
                 transit_stop_276335    -0.005159         0.005159
                transit_stop_2176204     0.005159         0.005159
                transit_stop_2147203     0.005158         0.005158
                transit_stop_2036174    -0.005154         0.005154
                 route_variant_782-1    -0.005153         0.005153
               route_variant_638-281    -0.005151         0.005151
                 transit_stop_278066     0.005150         0.005150
                 transit_stop_225917    -0.005150         0.005150
                 route_variant_80-72    -0.005150         0.005150
                 transit_stop_211765    -0.005150         0.005150
                transit_stop_2153284    -0.005143         0.005143
                 transit_stop_216847    -0.005138         0.005138
             suburb_cordeaux heights    -0.005136         0.005136
                 transit_stop_208754    -0.005132         0.005132
                 transit_stop_216091    -0.005132         0.005132
                transit_stop_2046106     0.005126         0.005126
                 transit_stop_232013    -0.005126         0.005126
                transit_stop_2170737    -0.005119         0.005119
                transit_stop_2160221    -0.005118         0.005118
                 transit_stop_211075    -0.005118         0.005118
                route_variant_538-16    -0.005118         0.005118
                transit_stop_2153244    -0.005118         0.005118
                   suburb_birchgrove    -0.005117         0.005117
                 transit_stop_204117    -0.005117         0.005117
                transit_stop_2148119     0.005115         0.005115
                transit_stop_2153395    -0.005114         0.005114
               route_variant_2563-20    -0.005114         0.005114
                          route_2563    -0.005114         0.005114
                 transit_stop_216121    -0.005112         0.005112
                suburb_old guildford    -0.005112         0.005112
                transit_stop_2100125    -0.005110         0.005110
                transit_stop_2761164     0.005109         0.005109
                     suburb_eleebana     0.005107         0.005107
                route_variant_887-20    -0.005107         0.005107
                transit_stop_2560332    -0.005107         0.005107
                 transit_stop_203221    -0.005106         0.005106
                 transit_stop_205015    -0.005105         0.005105
                route_variant_179-52    -0.005103         0.005103
                 route_variant_22-17     0.005102         0.005102
                 transit_stop_276186    -0.005101         0.005101
                 transit_stop_252514    -0.005095         0.005095
                transit_stop_2560457     0.005091         0.005091
                transit_stop_2065134    -0.005087         0.005087
                 transit_stop_251930    -0.005080         0.005080
              suburb_barrack heights     0.005075         0.005075
                 transit_stop_226293    -0.005069         0.005069
                 transit_stop_216231    -0.005068         0.005068
                 transit_stop_274786     0.005066         0.005066
                route_variant_743-31     0.005065         0.005065
                transit_stop_2290186    -0.005065         0.005065
                 transit_stop_228489    -0.005063         0.005063
               route_variant_753-225     0.005059         0.005059
                 transit_stop_207423     0.005054         0.005054
                 transit_stop_276617     0.005051         0.005051
                 transit_stop_213896    -0.005050         0.005050
                transit_stop_2257121     0.005050         0.005050
                transit_stop_2745168    -0.005047         0.005047
                transit_stop_2770114    -0.005043         0.005043
                          route_2567    -0.005043         0.005043
               route_variant_2567-12    -0.005043         0.005043
                 transit_stop_204919     0.005041         0.005041
                transit_stop_2747111     0.005040         0.005040
                transit_stop_2165207    -0.005039         0.005039
               route_variant_9083-12    -0.005039         0.005039
                          route_9083    -0.005039         0.005039
                          route_s715     0.005039         0.005039
                route_variant_s715-1     0.005039         0.005039
                transit_stop_2260143     0.005039         0.005039
                 transit_stop_211357    -0.005038         0.005038
                 suburb_balmain east    -0.005037         0.005037
                 transit_stop_204133    -0.005037         0.005037
                route_variant_433-99    -0.005037         0.005037
                 transit_stop_230515     0.005030         0.005030
                transit_stop_2176199    -0.005028         0.005028
                 transit_stop_215222    -0.005027         0.005027
                transit_stop_2145497    -0.005026         0.005026
                transit_stop_2166133     0.005025         0.005025
                transit_stop_2200374    -0.005024         0.005024
                 transit_stop_208871    -0.005018         0.005018
                 transit_stop_228961     0.005015         0.005015
                transit_stop_2560293    -0.005014         0.005014
                 route_variant_70-82    -0.005014         0.005014
                transit_stop_2250411    -0.005014         0.005014
                transit_stop_2763107    -0.005012         0.005012
                 transit_stop_255850    -0.005011         0.005011
                transit_stop_2153358     0.005008         0.005008
                 transit_stop_221783    -0.005008         0.005008
                route_variant_958-11    -0.005008         0.005008
                route_variant_827-37    -0.005005         0.005005
               suburb_punchbowl 2196     0.005004         0.005004
                          route_2056    -0.005003         0.005003
                route_variant_2056-8    -0.005003         0.005003
                 transit_stop_214655    -0.005003         0.005003
                transit_stop_2220281    -0.005000         0.005000
                transit_stop_2220287    -0.004999         0.004999
                transit_stop_2161263     0.004999         0.004999
                transit_stop_2074102    -0.004992         0.004992
                           route_505    -0.004990         0.004990
                route_variant_505-20    -0.004990         0.004990
           suburb_birmingham gardens    -0.004989         0.004989
                           route_776     0.004989         0.004989
                transit_stop_2750142    -0.004985         0.004985
                 transit_stop_251512    -0.004984         0.004984
                  suburb_scarborough    -0.004984         0.004984
                           route_754     0.004980         0.004980
                 transit_stop_201813    -0.004978         0.004978
                transit_stop_2170530     0.004977         0.004977
                route_variant_579s-2    -0.004973         0.004973
                 transit_stop_213515    -0.004973         0.004973
              route_variant_100903-2     0.004973         0.004973
                transit_stop_2250559     0.004973         0.004973
                      suburb_matcham     0.004973         0.004973
                transit_stop_2150142    -0.004970         0.004970
                 suburb_hinchinbrook    -0.004967         0.004967
                          route_7523     0.004966         0.004966
                transit_stop_2160103     0.004966         0.004966
                route_variant_7523-5     0.004966         0.004966
                transit_stop_2160160    -0.004965         0.004965
                transit_stop_2150146     0.004953         0.004953
                transit_stop_2093128     0.004951         0.004951
                transit_stop_2560187    -0.004949         0.004949
                 route_variant_76-29    -0.004949         0.004949
                route_variant_654e-1    -0.004947         0.004947
                          route_654e    -0.004947         0.004947
                 transit_stop_203665    -0.004947         0.004947
                 transit_stop_252615     0.004946         0.004946
                transit_stop_2770110     0.004945         0.004945
                         suburb_ruse     0.004940         0.004940
                transit_stop_2145523    -0.004937         0.004937
                    suburb_mays hill    -0.004937         0.004937
                 transit_stop_275958    -0.004937         0.004937
            route_variant_4052-30011    -0.004937         0.004937
                          route_4052    -0.004937         0.004937
                 transit_stop_216592     0.004936         0.004936
                 transit_stop_211250     0.004934         0.004934
                 transit_stop_209379    -0.004934         0.004934
                route_variant_698-33    -0.004932         0.004932
                 transit_stop_278570    -0.004932         0.004932
                 transit_stop_217362    -0.004932         0.004932
                route_variant_901-18    -0.004932         0.004932
                route_variant_399-12    -0.004927         0.004927
                transit_stop_2031130     0.004924         0.004924
                transit_stop_2560401     0.004923         0.004923
                 transit_stop_202311    -0.004920         0.004920
                           route_770     0.004917         0.004917
                 route_variant_778-4     0.004915         0.004915
                      suburb_galston    -0.004915         0.004915
                 transit_stop_215966    -0.004915         0.004915
                 route_variant_28-13     0.004913         0.004913
                transit_stop_2261152     0.004913         0.004913
                 transit_stop_200073    -0.004906         0.004906
                 transit_stop_215387     0.004905         0.004905
                       suburb_weston    -0.004899         0.004899
                 transit_stop_232633    -0.004899         0.004899
                transit_stop_2155169    -0.004896         0.004896
                  suburb_rankin park    -0.004895         0.004895
                transit_stop_2256118     0.004886         0.004886
